year,경찰서,살인,강도,절도,폭력,total,lat,lon,tri,province,pop,density,elevation,grdp_per_capita,median_age,young_male_ratio
2022,전남목포서,5,2,1363,1611,2981,34.7985011,126.3970888,93.74131014801078,전남,81681.81818181818,145.6830158086745,3.0,35.2,49.2,0.095
2022,전남여수서,5,0,801,1417,2223,34.7408602,127.7404743,201.45495096250963,전남,81681.81818181818,145.6830158086745,26.0,35.2,49.2,0.095
2022,전남순천서,4,7,965,1548,2524,34.9717739,127.4819089,384.0658584949449,전남,81681.81818181818,145.6830158086745,29.0,35.2,49.2,0.095
2022,전남나주서,0,0,419,467,886,35.0159,126.7109,117.54779095597684,전남,81681.81818181818,145.6830158086745,46.0,35.2,49.2,0.095
2022,전남광양서,3,1,445,694,1143,34.9632359,127.6018901,237.722979821012,전남,81681.81818181818,145.6830158086745,10.0,35.2,49.2,0.095
2022,전남고흥서,0,0,135,256,391,34.6112308,127.2844601,204.59666851963377,전남,81681.81818181818,145.6830158086745,36.0,35.2,49.2,0.095
2022,전남해남서,2,2,234,306,544,34.5656663,126.6072349,265.7193422611048,전남,81681.81818181818,145.6830158086745,44.0,35.2,49.2,0.095
2022,전남무안서,1,1,301,287,590,34.9869694,126.4768868,140.5306182695643,전남,81681.81818181818,145.6830158086745,26.0,35.2,49.2,0.095
2022,전남장흥서,0,0,114,163,277,34.6789114,126.897836,304.39520263056136,전남,81681.81818181818,145.6830158086745,40.0,35.2,49.2,0.095
2022,전남보성서,1,0,73,114,188,34.7700542,127.0819945,309.93722554222506,전남,81681.81818181818,145.6830158086745,151.0,35.2,49.2,0.095
2022,전남영광서,1,0,152,202,355,35.2778215,126.5124219,144.04341637281811,전남,81681.81818181818,145.6830158086745,40.0,35.2,49.2,0.095
2022,전남화순서,1,0,166,237,404,35.0624327,126.9848561,439.5369438452404,전남,81681.81818181818,145.6830158086745,79.0,35.2,49.2,0.095
2022,전남함평서,0,0,123,143,266,35.0653743,126.5154604,159.9845011015982,전남,81681.81818181818,145.6830158086745,31.0,35.2,49.2,0.095
2022,전남영암서,1,0,158,260,419,34.7977664,126.699009,350.69667920896273,전남,81681.81818181818,145.6830158086745,34.0,35.2,49.2,0.095
2022,전남장성서,0,0,96,146,242,35.2997387,126.7823218,312.6262690699582,전남,81681.81818181818,145.6830158086745,48.0,35.2,49.2,0.095
2022,전남강진서,0,0,95,141,236,34.6422987,126.7679336,368.34181452254825,전남,81681.81818181818,145.6830158086745,30.0,35.2,49.2,0.095
2022,전남담양서,3,0,148,141,292,35.3098133,126.982982,333.1217492232118,전남,81681.81818181818,145.6830158086745,52.0,35.2,49.2,0.095
2022,전남곡성서,1,0,45,65,111,35.2838408,127.2990176,545.9476440387449,전남,81681.81818181818,145.6830158086745,61.0,35.2,49.2,0.095
2022,전남완도서,1,0,162,266,429,34.3362964,126.7304753,160.78119731304847,전남,81681.81818181818,145.6830158086745,23.0,35.2,49.2,0.095
2022,전남진도서,0,0,103,163,266,34.4867,126.2633,169.65033333315475,전남,81681.81818181818,145.6830158086745,21.0,35.2,49.2,0.095
2022,전남구례서,0,0,54,100,154,35.2091306,127.4649716,638.5471103808667,전남,81681.81818181818,145.6830158086745,45.0,35.2,49.2,0.095
2022,경북경주서,1,1,1208,1069,2279,35.8455669,129.2114096,284.8205791934423,경북,106958.33333333331,134.87101350286343,44.0,38.5,47.5,0.102
2022,경북포항북부서,5,0,1162,946,2113,36.0322,129.365,159.3685846273495,경북,106958.33333333331,134.87101350286343,6.0,38.5,47.5,0.102
2022,경북포항남부서,2,3,1341,881,2227,35.9786,129.3928,196.27230367536484,경북,106958.33333333331,134.87101350286343,70.0,38.5,47.5,0.102
2022,경북구미서,6,3,1748,1933,3690,36.1194,128.3444,292.9249953437232,경북,106958.33333333331,134.87101350286343,64.0,38.5,47.5,0.102
2022,경북경산서,1,2,1014,1249,2266,35.8225298,128.7448852,332.379238204774,경북,106958.33333333331,134.87101350286343,68.0,38.5,47.5,0.102
2022,경북안동서,2,0,443,765,1210,36.5617239,128.720201,217.8956412479347,경북,106958.33333333331,134.87101350286343,96.0,38.5,47.5,0.102
2022,경북김천서,2,0,493,527,1022,36.1269198,128.1825462,236.22402842714897,경북,106958.33333333331,134.87101350286343,74.0,38.5,47.5,0.102
2022,경북영주서,0,1,244,403,648,36.8203795,128.6095648,198.7953708027457,경북,106958.33333333331,134.87101350286343,187.0,38.5,47.5,0.102
2022,경북영천서,2,1,283,533,819,35.9527247,128.9066744,137.9709739883817,경북,106958.33333333331,134.87101350286343,122.0,38.5,47.5,0.102
2022,경북상주서,1,0,350,351,702,36.415451,128.1638358,299.5169913982325,경북,106958.33333333331,134.87101350286343,60.0,38.5,47.5,0.102
2022,경북문경서,1,0,180,227,408,36.5882227,128.1802828,249.0945577592828,경북,106958.33333333331,134.87101350286343,95.0,38.5,47.5,0.102
2022,경북칠곡서,2,2,385,483,872,36.0090593,128.3862327,350.5707957057819,경북,106958.33333333331,134.87101350286343,44.0,38.5,47.5,0.102
2022,경북의성서,0,0,91,171,262,36.3528,128.6969,198.95733299005607,경북,106958.33333333331,134.87101350286343,99.0,38.5,47.5,0.102
2022,경북청도서,3,0,93,162,258,35.6537562,128.7501768,555.2471866384006,경북,106958.33333333331,134.87101350286343,78.0,38.5,47.5,0.102
2022,경북영덕서,1,0,138,182,321,36.415,129.3656,264.2221960431054,경북,106958.33333333331,134.87101350286343,30.0,38.5,47.5,0.102
2022,경북울진서,1,1,163,184,349,36.984799,129.3978276,173.2926353583234,경북,106958.33333333331,134.87101350286343,9.0,38.5,47.5,0.102
2022,경북봉화서,0,0,36,84,120,36.8890075,128.7401567,230.7023667193056,경북,106958.33333333331,134.87101350286343,197.0,38.5,47.5,0.102
2022,경북예천서,1,0,124,155,280,36.6572312,128.451646,236.109229153417,경북,106958.33333333331,134.87101350286343,96.0,38.5,47.5,0.102
2022,경북성주서,2,0,131,192,325,35.9215157,128.292886,276.83467593379964,경북,106958.33333333331,134.87101350286343,35.0,38.5,47.5,0.102
2022,경북청송서,0,1,40,111,152,36.4378447,129.0530761,360.6924452084633,경북,106958.33333333331,134.87101350286343,209.0,38.5,47.5,0.102
2022,경북영양서,0,0,42,70,112,36.6620491,129.1282787,266.97194840347964,경북,106958.33333333331,134.87101350286343,242.0,38.5,47.5,0.102
2022,경북군위서,0,0,34,74,108,36.2350493,128.566882,250.18717150837983,경북,106958.33333333331,134.87101350286343,89.0,38.5,47.5,0.102
2022,경북고령서,2,0,93,103,198,35.7348004,128.271482,317.60650004816773,경북,106958.33333333331,134.87101350286343,30.0,38.5,47.5,0.102
2022,경북울릉서,0,0,10,36,46,37.4844,130.9058,365.39445085405646,경북,106958.33333333331,134.87101350286343,41.0,38.5,47.5,0.102
2022,경남창원중부서,3,8,980,1209,2200,35.2284859,128.6859968,500.1316874481982,경남,141217.39130434784,308.1886326975994,36.0,33.8,44.8,0.114
2022,경남창원서부서,6,1,790,757,1554,35.2278,128.5978,454.23152712878345,경남,141217.39130434784,308.1886326975994,44.0,33.8,44.8,0.114
2022,경남마산중부서,2,2,440,840,1284,35.1921966,128.5640858,426.1418066616328,경남,141217.39130434784,308.1886326975994,16.0,33.8,44.8,0.114
2022,경남마산동부서,4,0,743,999,1746,35.2382086,128.5902728,429.9048710705279,경남,141217.39130434784,308.1886326975994,29.0,33.8,44.8,0.114
2022,경남진주서,4,0,2116,1671,3791,35.1932373,128.0816881,149.14721004651054,경남,141217.39130434784,308.1886326975994,36.0,33.8,44.8,0.114
2022,경남김해중부서,6,3,1888,1335,3232,35.2265764,128.8792892,312.7881350309916,경남,141217.39130434784,308.1886326975994,6.0,33.8,44.8,0.114
2022,경남김해서부서,2,1,878,1038,1919,35.1899095,128.7978647,521.0978956429612,경남,141217.39130434784,308.1886326975994,44.0,33.8,44.8,0.114
2022,경남양산서,4,0,1149,1573,2726,35.338154,129.016436,587.4497683795516,경남,141217.39130434784,308.1886326975994,16.0,33.8,44.8,0.114
2022,경남거제서,3,3,792,1149,1947,34.8986099,128.6866328,297.2851954572332,경남,141217.39130434784,308.1886326975994,38.0,33.8,44.8,0.114
2022,경남진해서,1,1,471,790,1263,35.1561489,128.7044897,440.00205205699217,경남,141217.39130434784,308.1886326975994,36.0,33.8,44.8,0.114
2022,경남통영서,1,5,383,745,1134,34.8829755,128.4197268,213.5369368616864,경남,141217.39130434784,308.1886326975994,7.0,33.8,44.8,0.114
2022,경남사천서,2,1,337,544,884,34.933162,128.0808055,295.18795278277867,경남,141217.39130434784,308.1886326975994,20.0,33.8,44.8,0.114
2022,경남밀양서,3,1,307,479,790,35.4691678,128.7609348,401.58001366886026,경남,141217.39130434784,308.1886326975994,7.0,33.8,44.8,0.114
2022,경남거창서,0,0,114,209,323,35.6861403,127.9090204,502.70982495773904,경남,141217.39130434784,308.1886326975994,204.0,33.8,44.8,0.114
2022,경남합천서,0,1,85,155,241,35.5656,128.1658,350.2817280671783,경남,141217.39130434784,308.1886326975994,38.0,33.8,44.8,0.114
2022,경남창녕서,0,0,180,230,410,35.5405904,128.5007471,320.3076357785722,경남,141217.39130434784,308.1886326975994,94.0,33.8,44.8,0.114
2022,경남고성서,1,0,169,217,387,34.9758601,128.332299,330.5307432323085,경남,141217.39130434784,308.1886326975994,16.0,33.8,44.8,0.114
2022,경남하동서,0,0,86,177,263,35.0678509,127.7485318,503.909656676024,경남,141217.39130434784,308.1886326975994,15.0,33.8,44.8,0.114
2022,경남남해서,2,0,39,104,145,34.8393689,127.8932652,460.321649620041,경남,141217.39130434784,308.1886326975994,33.0,33.8,44.8,0.114
2022,경남함양서,0,0,68,131,199,35.5195811,127.7251531,586.0556642452967,경남,141217.39130434784,308.1886326975994,172.0,33.8,44.8,0.114
2022,경남산청서,0,1,68,111,180,35.4164159,127.874492,650.9870390456297,경남,141217.39130434784,308.1886326975994,104.0,33.8,44.8,0.114
2022,경남함안서,0,1,113,243,357,35.2784658,128.4106453,286.6405082768346,경남,141217.39130434784,308.1886326975994,18.0,33.8,44.8,0.114
2022,경남의령서,0,0,66,127,193,35.3211789,128.2615195,318.1593393237334,경남,141217.39130434784,308.1886326975994,25.0,33.8,44.8,0.114
2022,제주서귀포서,4,1,888,1392,2285,33.256078,126.5085446,370.5862566321068,제주,225333.3333333333,365.4054054054054,141.0,28.5,42.5,0.118
2022,제주동부서,3,2,957,2113,3075,33.5028151,126.5360159,212.51243864151616,제주,225333.3333333333,365.4054054054054,65.0,28.5,42.5,0.118
2022,제주서부서,4,2,1281,1843,3130,33.4737656,126.4058286,227.91104679427443,제주,225333.3333333333,365.4054054054054,50.0,28.5,42.5,0.118
2023,서울중부서,2,1,917,1032,1952,37.563626,126.9898061,197.5911741708568,서울,127000.0,12751.0,57.0,125.0,47.2,0.105
2023,서울종로서,5,5,607,892,1509,37.5755363,126.9848812,223.4923501602416,서울,143000.0,5981.0,41.0,98.0,46.5,0.108
2023,서울남대문서,1,5,603,575,1184,37.5490098,126.9685671,165.8704076812609,서울,127000.0,12751.0,39.0,125.0,47.2,0.105
2023,서울서대문서,5,0,1194,1026,2225,37.5490098,126.9685671,165.8704076812609,서울,302000.0,17149.0,39.0,47.2,43.5,0.128
2023,서울혜화서,0,0,562,671,1233,37.5784461,127.013384,236.81538822914493,서울,143000.0,5981.0,62.0,98.0,46.5,0.108
2023,서울용산서,3,3,978,1792,2776,37.5491151,126.9784616,150.9268583394046,서울,222000.0,10151.0,50.0,52.0,44.8,0.118
2023,서울성북서,1,0,500,662,1163,37.5897183,127.0162484,248.9368541101422,서울,420000.0,17094.0,36.0,32.0,43.5,0.125
2023,서울동대문서,5,4,1280,1522,2811,37.5851376,127.0457718,228.9470505707563,서울,335000.0,23575.0,40.0,35.0,44.2,0.122
2023,서울마포서,3,4,1472,1908,3387,37.564346,126.908555,148.20619764434454,서울,369000.0,15479.0,25.0,48.0,41.2,0.142
2023,서울영등포서,12,10,1854,2232,4108,37.5135448,126.8976623,144.71113800938326,서울,375000.0,15275.0,21.0,65.0,43.8,0.122
2023,서울성동서,2,2,893,1007,1904,37.561716,127.036215,187.3297511284865,서울,289000.0,17151.0,29.0,45.0,42.5,0.128
2023,서울동작서,3,3,1183,1262,2451,37.5131206,126.9427972,180.41711044325683,서울,380000.0,23242.0,28.0,35.0,42.5,0.128
2023,서울광진서,2,5,1616,1563,3186,37.5428639,127.0838896,173.9370039164907,서울,336000.0,19695.0,29.0,38.0,40.8,0.138
2023,서울서부서,4,2,790,919,1715,37.6020381,126.9212474,223.2793619880792,서울,462000.0,15549.0,26.0,47.2,43.5,0.128
2023,서울강북서,7,1,917,1431,2356,37.616303,127.0303,353.6293818244432,서울,296000.0,12542.0,36.0,25.0,46.2,0.108
2023,서울금천서,4,5,987,1116,2112,37.4571667,126.896652,175.5483103434138,서울,224000.0,17218.0,28.0,48.0,44.5,0.118
2023,서울중랑서,6,2,1402,1745,3155,37.6185399,127.1044858,210.2562659693244,서울,381000.0,20595.0,48.0,28.0,44.8,0.118
2023,서울강남서,9,10,1636,2322,3977,37.509338,127.0670851,175.9560659247199,서울,524000.0,13249.0,27.0,95.0,42.8,0.128
2023,서울관악서,16,10,2013,2402,4441,37.4744307,126.9512477,204.19495812018664,서울,480000.0,16233.0,86.0,28.0,39.8,0.148
2023,서울강서서,1,6,1794,2195,3996,37.5623742,126.8083173,68.0501696679672,서울,565000.0,13638.0,17.0,47.2,43.5,0.128
2023,서울강동서,4,5,1676,1569,3254,37.5298016,127.1243425,214.27634921428736,서울,440000.0,17893.0,26.0,35.0,42.2,0.128
2023,서울종암서,0,1,484,622,1107,37.6099756,127.0514688,255.8185167732829,서울,420000.0,17094.0,30.0,32.0,43.5,0.125
2023,서울구로서,12,7,1624,1900,3543,37.494911,126.8866503,161.30605696059283,서울,394000.0,19582.0,21.0,42.0,43.2,0.125
2023,서울서초서,7,9,1644,1790,3450,37.4955822,127.0053169,200.0576470308616,서울,407000.0,8665.0,53.0,47.2,43.5,0.128
2023,서울양천서,6,2,1404,1494,2906,37.5166702,126.8656467,110.57174941321227,서울,430000.0,24713.0,18.0,32.0,43.5,0.122
2023,서울송파서,8,9,2416,2483,4916,37.5020332,127.1270483,237.83270658364023,서울,653000.0,19278.0,41.0,52.0,41.5,0.132
2023,서울노원서,7,3,1632,1766,3408,37.6423826,127.0714121,318.26239099226154,서울,498000.0,14051.0,38.0,24.0,44.2,0.118
2023,서울방배서,0,0,297,363,660,37.4813806,126.9829974,221.68128114076703,서울,407000.0,8665.0,21.0,85.0,43.2,0.125
2023,서울은평서,3,1,824,797,1625,37.6283978,126.9284728,289.4387970874776,서울,462000.0,15549.0,65.0,28.0,45.5,0.112
2023,서울도봉서,7,4,995,825,1831,37.653659,127.0525779,392.94086000708586,서울,310000.0,14976.0,33.0,26.0,45.8,0.105
2023,서울수서서,5,10,844,1249,2108,37.4935909,127.0771583,211.25146987236965,서울,524000.0,13249.0,22.0,47.2,43.5,0.128
2023,부산중부서,2,1,658,701,1362,35.1072303,129.0358104,211.5009703085985,부산,41000.0,14539.0,24.0,85.0,49.5,0.092
2023,부산동래서,1,0,1320,1250,2571,35.1299725,129.0492088,301.46180236591255,부산,263000.0,15824.0,12.0,35.0,45.8,0.112
2023,부산영도서,5,1,466,568,1040,35.093763,129.0366899,258.5032712831074,부산,103000.0,7290.0,6.0,32.0,52.8,0.078
2023,부산동부서,4,5,545,747,1301,35.1299725,129.0492088,301.46180236591255,부산,81000.0,8325.0,12.0,42.0,50.2,0.088
2023,부산진서,5,6,2577,2680,5268,35.1628,129.0542,398.15766423969,부산,347000.0,11684.0,24.0,45.0,46.2,0.108
2023,부산서부서,3,2,720,498,1223,35.107429,129.018802,226.917363500233,부산,101000.0,7271.0,27.0,29.8,46.8,0.108
2023,부산남부서,3,2,1137,1690,2832,35.1530548,129.0896248,328.72954012843485,부산,259000.0,9660.0,110.0,38.0,47.5,0.102
2023,부산해운대서,3,4,1561,1423,2991,35.1631,129.1635,205.2653246273656,부산,399000.0,7756.0,11.0,42.0,43.5,0.125
2023,부산사상서,6,3,950,1031,1990,35.1525,128.9831,260.52682366864786,부산,203000.0,5630.0,5.0,45.0,46.2,0.108
2023,부산금정서,4,0,880,832,1716,35.243,129.0919,521.3686039413033,부산,226000.0,3468.0,24.0,28.0,45.2,0.118
2023,부산사하서,2,0,941,1278,2221,35.0856519,128.9783168,137.25565729308963,부산,293000.0,7034.0,12.0,32.0,46.8,0.105
2023,부산연제서,3,2,1163,1402,2570,35.182575,129.1045776,425.3693863197201,부산,199000.0,16473.0,36.0,35.0,44.5,0.118
2023,부산강서서,2,0,477,616,1095,35.1164699,128.9062654,162.49684889089667,부산,137000.0,755.0,7.0,29.8,46.8,0.108
2023,부산북부서,6,0,1012,958,1976,35.2301141,129.0093531,451.20972646680303,부산,282000.0,7363.0,17.0,28.0,44.8,0.115
2023,부산기장서,3,1,640,773,1417,35.2447,129.2225,227.74489694523032,부산,192000.0,880.0,31.0,38.0,43.8,0.122
2023,대구중부서,1,1,1251,1151,2404,35.8718293,128.5904944,276.65847434628535,대구,213909.0909090909,2664.779161947905,47.0,26.5,45.2,0.112
2023,대구동부서,4,3,1504,1773,3284,35.873552,128.720647,346.8277116592932,대구,213909.0909090909,2664.779161947905,55.0,26.5,45.2,0.112
2023,대구서부서,1,1,866,1085,1953,35.871516,128.5582208,236.4714407095362,대구,213909.0909090909,2664.779161947905,33.0,26.5,45.2,0.112
2023,대구남부서,4,5,656,769,1434,35.8429297,128.5835917,336.7933285862411,대구,213909.0909090909,2664.779161947905,81.0,26.5,45.2,0.112
2023,대구북부서,4,2,835,797,1638,35.8861304,128.5829092,264.48238015224024,대구,213909.0909090909,2664.779161947905,32.0,26.5,45.2,0.112
2023,대구수성서,4,5,1139,1586,2734,35.8581928,128.6317649,370.573929120097,대구,213909.0909090909,2664.779161947905,59.0,26.5,45.2,0.112
2023,대구달서서,3,1,940,881,1825,35.8285,128.5328,321.6088435923253,대구,213909.0909090909,2664.779161947905,51.0,26.5,45.2,0.112
2023,대구성서서,2,4,1123,1260,2389,35.853031,128.508901,239.63792626375127,대구,213909.0909090909,2664.779161947905,38.0,26.5,45.2,0.112
2023,대구달성서,0,1,715,820,1536,35.853031,128.508901,239.63792626375127,대구,213909.0909090909,2664.779161947905,38.0,26.5,45.2,0.112
2023,대구강북서,0,1,788,880,1669,35.943408,128.5656383,292.1299794697976,대구,213909.0909090909,2664.779161947905,45.0,26.5,45.2,0.112
2023,대구군위서,0,0,0,0,0,36.2428,128.5728,219.9780012440859,대구,213909.0909090909,2664.779161947905,106.0,26.5,45.2,0.112
2023,인천중부서,1,3,874,1351,2229,37.5306712,126.3387889,43.23144476746159,인천,298900.0,2811.8532455315144,9.0,31.2,42.8,0.125
2023,인천미추홀서,7,11,1653,2298,3969,37.4427187,126.6536509,52.662867998139646,인천,298900.0,2811.8532455315144,10.0,31.2,42.8,0.125
2023,인천남동서,8,13,894,1377,2292,37.4418873,126.7074578,66.6015050305295,인천,298900.0,2811.8532455315144,16.0,31.2,42.8,0.125
2023,인천부평서,1,14,1089,1291,2395,37.5081882,126.7191237,127.92429617937304,인천,298900.0,2811.8532455315144,14.0,31.2,42.8,0.125
2023,인천서부서,5,3,1298,2718,4024,37.5444258,126.6784138,86.74025431092818,인천,298900.0,2811.8532455315144,35.0,31.2,42.8,0.125
2023,인천계양서,3,7,737,1293,2040,37.5375,126.7375,108.16332744290212,인천,298900.0,2811.8532455315144,9.0,31.2,42.8,0.125
2023,인천강화서,2,1,170,337,510,37.747,126.4878,231.71184512167807,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2023,인천연수서,5,5,1235,1440,2685,37.4103056,126.6807106,65.08103603249323,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2023,인천삼산서,3,3,1110,1567,2683,37.5110261,126.7323711,119.6635862148686,인천,298900.0,2811.8532455315144,13.0,31.2,42.8,0.125
2023,인천논현서,4,0,507,831,1342,37.4036421,126.7154145,84.42063923352931,인천,298900.0,2811.8532455315144,15.0,31.2,42.8,0.125
2023,광주동부서,4,2,669,699,1374,35.1492,126.9198514,300.8896469215418,광주,286200.0,2856.2874251497005,52.0,28.4,42.5,0.127
